review_id,job_id,date,rating,comment
1885,6391,2025-09-14,3,"Okay service, communication could improve."
1886,6401,2025-09-12,2,Slow to schedule.
1887,6402,2025-09-12,4,"Solid service, fair price."
1888,6405,2025-09-14,4,Happy with the repair overall.
1889,6406,2025-09-15,4,"Good work, arrived a little late but solved the issue."
1890,6407,2025-09-14,3,"Okay service, communication could improve."
1891,6413,2025-09-13,5,"Excellent service, on time and professional."
1892,6416,2025-09-10,5,"Excellent service, on time and professional."
1893,6417,2025-09-14,3,"Okay service, communication could improve."
1894,6419,2025-09-16,5,"Excellent service, on time and professional."
1895,6422,2025-09-16,5,Could not be happier. Highly recommend.
1896,6424,2025-09-13,5,Could not be happier. Highly recommend.
1897,6425,2025-09-13,5,Technician fixed it fast and explained everything.
1898,6428,2025-09-12,5,"Excellent service, on time and professional."
1899,6430,2025-09-11,4,"Solid service, fair price."
1900,6431,2025-09-14,5,"Excellent service, on time and professional."
1901,6437,2025-09-15,4,"Good work, arrived a little late but solved the issue."
1902,6440,2025-09-11,5,Could not be happier. Highly recommend.
1903,6444,2025-09-11,4,"Good work, arrived a little late but solved the issue."
1904,6445,2025-09-12,1,Would not book again.
1905,6449,2025-09-11,5,"Excellent service, on time and professional."
1906,6451,2025-09-17,2,Slow to schedule.
1907,6455,2025-09-15,5,Technician fixed it fast and explained everything.
1908,6458,2025-09-14,5,Could not be happier. Highly recommend.
1909,6460,2025-09-16,2,Had to call back for a second visit.
1910,6463,2025-09-12,4,"Good work, arrived a little late but solved the issue."
1911,6464,2025-09-13,5,Could not be happier. Highly recommend.
1912,6477,2025-09-15,4,"Good work, arrived a little late but solved the issue."
1913,6483,2025-09-16,5,"Excellent service, on time and professional."
1914,6484,2025-09-14,4,"Solid service, fair price."
1915,6485,2025-09-18,3,"Okay service, communication could improve."
1916,6487,2025-09-13,3,Average experience.
1917,6489,2025-09-17,3,Job got done but took longer than expected.
1918,6491,2025-09-15,5,Could not be happier. Highly recommend.
1919,6498,2025-09-19,4,"Solid service, fair price."
1920,6499,2025-09-18,4,"Solid service, fair price."
1921,6502,2025-09-15,4,Happy with the repair overall.
1922,6505,2025-09-14,5,Technician fixed it fast and explained everything.
1923,6508,2025-09-20,3,Average experience.
1924,6514,2025-09-17,1,Issue was not fully resolved.
1925,6517,2025-09-15,2,Pricing was higher than quoted.
1926,6520,2025-09-15,5,Could not be happier. Highly recommend.
1927,6521,2025-09-19,1,Issue was not fully resolved.
1928,6535,2025-09-18,4,Happy with the repair overall.
1929,6542,2025-09-19,5,Could not be happier. Highly recommend.
1930,6543,2025-09-19,1,Disappointed with the turnaround.
1931,6544,2025-09-22,3,Average experience.
1932,6550,2025-09-20,5,"Excellent service, on time and professional."
1933,6552,2025-09-16,5,"Excellent service, on time and professional."
1934,6556,2025-09-17,3,Average experience.
1935,6559,2025-09-20,5,Could not be happier. Highly recommend.
1936,6567,2025-09-23,5,"Excellent service, on time and professional."
1937,6574,2025-09-21,2,Pricing was higher than quoted.
1938,6576,2025-09-17,2,Pricing was higher than quoted.
1939,6578,2025-09-20,4,"Good work, arrived a little late but solved the issue."
1940,6579,2025-09-20,5,Could not be happier. Highly recommend.
1941,6580,2025-09-20,4,"Solid service, fair price."
1942,6586,2025-09-19,5,Technician fixed it fast and explained everything.
1943,6589,2025-09-18,3,"Okay service, communication could improve."
1944,6590,2025-09-19,4,"Solid service, fair price."
1945,6597,2025-09-22,5,"Excellent service, on time and professional."
1946,6602,2025-09-21,5,"Excellent service, on time and professional."
1947,6603,2025-09-19,2,Pricing was higher than quoted.
1948,6605,2025-09-20,5,"Excellent service, on time and professional."
1949,6606,2025-09-22,4,Happy with the repair overall.
1950,6617,2025-09-19,5,Could not be happier. Highly recommend.
1951,6620,2025-09-21,4,"Good work, arrived a little late but solved the issue."
1952,6621,2025-09-19,4,"Good work, arrived a little late but solved the issue."
1953,6624,2025-09-20,5,Could not be happier. Highly recommend.
1954,6628,2025-09-24,5,Could not be happier. Highly recommend.
1955,6630,2025-09-23,4,Happy with the repair overall.
1956,6638,2025-09-22,5,"Excellent service, on time and professional."
1957,6642,2025-09-21,4,Happy with the repair overall.
1958,6653,2025-09-26,5,"Excellent service, on time and professional."
1959,6656,2025-09-21,5,"Excellent service, on time and professional."
1960,6658,2025-09-25,5,Technician fixed it fast and explained everything.
1961,6659,2025-09-26,4,"Good work, arrived a little late but solved the issue."
1962,6662,2025-09-24,4,"Good work, arrived a little late but solved the issue."
1963,6663,2025-09-25,4,Happy with the repair overall.
1964,6665,2025-09-26,5,Technician fixed it fast and explained everything.
1965,6673,2025-09-25,5,"Excellent service, on time and professional."
1966,6676,2025-09-26,5,"Excellent service, on time and professional."
1967,6677,2025-09-24,4,Happy with the repair overall.
1968,6679,2025-09-27,5,Technician fixed it fast and explained everything.
1969,6681,2025-09-22,4,"Good work, arrived a little late but solved the issue."
1970,6688,2025-09-24,5,Could not be happier. Highly recommend.
1971,6692,2025-09-24,5,Could not be happier. Highly recommend.
1972,6693,2025-09-24,3,Average experience.
1973,6696,2025-09-23,2,Had to call back for a second visit.
1974,6697,2025-09-28,3,"Okay service, communication could improve."
1975,6698,2025-09-22,3,Job got done but took longer than expected.
1976,6704,2025-09-26,5,Technician fixed it fast and explained everything.
1977,6710,2025-09-23,3,Average experience.
1978,6711,2025-09-27,4,Happy with the repair overall.
1979,6713,2025-09-26,5,Technician fixed it fast and explained everything.
1980,6716,2025-09-23,4,"Solid service, fair price."
1981,6718,2025-09-23,5,"Excellent service, on time and professional."
1982,6726,2025-09-28,5,Could not be happier. Highly recommend.
1983,6727,2025-09-25,5,"Excellent service, on time and professional."
1984,6732,2025-09-27,3,Average experience.
1985,6734,2025-09-28,4,"Solid service, fair price."
1986,6736,2025-09-26,5,Could not be happier. Highly recommend.
1987,6737,2025-09-29,4,"Solid service, fair price."
1988,6738,2025-09-28,5,Could not be happier. Highly recommend.
1989,6748,2025-09-28,5,"Excellent service, on time and professional."
1990,6749,2025-09-29,4,"Solid service, fair price."
1991,6755,2025-09-27,5,"Excellent service, on time and professional."
1992,6758,2025-09-27,4,Happy with the repair overall.
1993,6760,2025-09-30,4,Happy with the repair overall.
1994,6761,2025-09-25,3,Average experience.
1995,6764,2025-10-01,5,Technician fixed it fast and explained everything.
1996,6765,2025-09-27,3,Job got done but took longer than expected.
1997,6767,2025-09-25,5,Technician fixed it fast and explained everything.
1998,6769,2025-09-26,5,"Excellent service, on time and professional."
1999,6772,2025-09-27,2,Slow to schedule.
2000,6774,2025-09-28,5,Technician fixed it fast and explained everything.
2001,6776,2025-10-01,5,Could not be happier. Highly recommend.
2002,6777,2025-09-28,4,Happy with the repair overall.
2003,6779,2025-09-25,5,Could not be happier. Highly recommend.
2004,6781,2025-09-26,5,Could not be happier. Highly recommend.
2005,6782,2025-09-28,5,Could not be happier. Highly recommend.
2006,6784,2025-09-27,3,"Okay service, communication could improve."
2007,6785,2025-10-02,5,Technician fixed it fast and explained everything.
2008,6788,2025-09-30,5,"Excellent service, on time and professional."
2009,6789,2025-09-30,4,"Solid service, fair price."
2010,6790,2025-10-02,5,Technician fixed it fast and explained everything.
2011,6793,2025-09-29,3,"Okay service, communication could improve."
2012,6798,2025-10-02,5,Technician fixed it fast and explained everything.
2013,6801,2025-09-26,4,"Solid service, fair price."
2014,6802,2025-09-28,5,Could not be happier. Highly recommend.
2015,6821,2025-09-27,5,Technician fixed it fast and explained everything.
2016,6822,2025-09-30,3,Job got done but took longer than expected.
2017,6824,2025-10-03,5,"Excellent service, on time and professional."
2018,6829,2025-10-03,3,Average experience.
2019,6830,2025-10-01,4,"Good work, arrived a little late but solved the issue."
2020,6841,2025-09-29,3,Job got done but took longer than expected.
2021,6848,2025-09-30,5,Could not be happier. Highly recommend.
2022,6853,2025-09-30,2,Slow to schedule.
2023,6858,2025-09-30,4,Happy with the repair overall.
2024,6861,2025-10-06,1,Would not book again.
2025,6864,2025-10-06,4,Happy with the repair overall.
2026,6865,2025-10-01,4,"Solid service, fair price."
2027,6869,2025-10-05,5,Could not be happier. Highly recommend.
2028,6871,2025-10-04,5,Could not be happier. Highly recommend.
2029,6878,2025-10-01,5,"Excellent service, on time and professional."
2030,6880,2025-10-03,5,"Excellent service, on time and professional."
2031,6887,2025-10-03,3,"Okay service, communication could improve."
2032,6889,2025-10-01,5,"Excellent service, on time and professional."
2033,6895,2025-10-03,4,Happy with the repair overall.
2034,6897,2025-10-02,3,Average experience.
2035,6900,2025-10-02,4,Happy with the repair overall.
2036,6906,2025-10-03,5,"Excellent service, on time and professional."
2037,6907,2025-10-07,5,Could not be happier. Highly recommend.
2038,6908,2025-10-03,1,Issue was not fully resolved.
2039,6909,2025-10-02,1,Disappointed with the turnaround.
2040,6910,2025-10-07,3,"Okay service, communication could improve."
2041,6911,2025-10-04,5,"Excellent service, on time and professional."
2042,6912,2025-10-07,4,Happy with the repair overall.
2043,6916,2025-10-08,3,"Okay service, communication could improve."
2044,6921,2025-10-02,5,"Excellent service, on time and professional."
2045,6923,2025-10-03,5,Could not be happier. Highly recommend.
2046,6924,2025-10-08,5,"Excellent service, on time and professional."
2047,6927,2025-10-02,1,Disappointed with the turnaround.
2048,6930,2025-10-03,5,Technician fixed it fast and explained everything.
2049,6931,2025-10-06,4,Happy with the repair overall.
2050,6932,2025-10-08,4,"Good work, arrived a little late but solved the issue."
2051,6936,2025-10-08,5,"Excellent service, on time and professional."
2052,6940,2025-10-05,5,Technician fixed it fast and explained everything.
2053,6941,2025-10-09,5,Could not be happier. Highly recommend.
2054,6944,2025-10-03,3,Job got done but took longer than expected.
2055,6945,2025-10-03,3,"Okay service, communication could improve."
2056,6950,2025-10-06,4,Happy with the repair overall.
2057,6951,2025-10-05,5,Could not be happier. Highly recommend.
2058,6953,2025-10-09,5,Could not be happier. Highly recommend.
2059,6954,2025-10-03,1,Would not book again.
2060,6957,2025-10-04,4,"Solid service, fair price."
2061,6960,2025-10-05,4,Happy with the repair overall.
2062,6963,2025-10-05,4,Happy with the repair overall.
2063,6965,2025-10-10,1,Would not book again.
2064,6972,2025-10-07,5,"Excellent service, on time and professional."
2065,6974,2025-10-04,2,Slow to schedule.
2066,6975,2025-10-07,5,Technician fixed it fast and explained everything.
2067,6980,2025-10-09,4,"Good work, arrived a little late but solved the issue."
2068,6982,2025-10-09,3,Average experience.
2069,6990,2025-10-08,1,Issue was not fully resolved.
2070,6998,2025-10-08,4,Happy with the repair overall.
2071,7000,2025-10-11,5,"Excellent service, on time and professional."
2072,7001,2025-10-07,4,"Good work, arrived a little late but solved the issue."
2073,7016,2025-10-11,5,Technician fixed it fast and explained everything.
2074,7017,2025-10-12,5,Could not be happier. Highly recommend.
2075,7020,2025-10-09,4,"Good work, arrived a little late but solved the issue."
2076,7021,2025-10-11,5,Could not be happier. Highly recommend.
2077,7023,2025-10-12,4,"Good work, arrived a little late but solved the issue."
2078,7025,2025-10-08,5,Technician fixed it fast and explained everything.
2079,7027,2025-10-08,5,Could not be happier. Highly recommend.
2080,7030,2025-10-07,5,Technician fixed it fast and explained everything.
2081,7031,2025-10-12,4,"Good work, arrived a little late but solved the issue."
2082,7032,2025-10-13,3,Average experience.
2083,7034,2025-10-10,5,"Excellent service, on time and professional."
2084,7043,2025-10-09,5,Technician fixed it fast and explained everything.
2085,7045,2025-10-12,4,"Solid service, fair price."
2086,7047,2025-10-11,5,Technician fixed it fast and explained everything.
2087,7048,2025-10-09,5,"Excellent service, on time and professional."
2088,7050,2025-10-11,5,Could not be happier. Highly recommend.
2089,7054,2025-10-11,5,"Excellent service, on time and professional."
2090,7056,2025-10-13,4,"Good work, arrived a little late but solved the issue."
2091,7059,2025-10-14,5,Technician fixed it fast and explained everything.
2092,7060,2025-10-14,5,"Excellent service, on time and professional."
2093,7062,2025-10-11,4,"Good work, arrived a little late but solved the issue."
2094,7064,2025-10-12,4,"Solid service, fair price."
2095,7069,2025-10-14,5,Technician fixed it fast and explained everything.
2096,7070,2025-10-11,5,"Excellent service, on time and professional."
2097,7072,2025-10-12,4,"Solid service, fair price."
2098,7077,2025-10-11,2,Slow to schedule.
2099,7078,2025-10-15,5,Could not be happier. Highly recommend.
2100,7081,2025-10-13,4,"Good work, arrived a little late but solved the issue."
2101,7082,2025-10-10,5,"Excellent service, on time and professional."
2102,7084,2025-10-13,5,"Excellent service, on time and professional."
2103,7086,2025-10-12,1,Disappointed with the turnaround.
2104,7087,2025-10-11,3,Average experience.
2105,7089,2025-10-14,5,Technician fixed it fast and explained everything.
2106,7090,2025-10-15,5,Could not be happier. Highly recommend.
2107,7093,2025-10-11,5,Technician fixed it fast and explained everything.
2108,7100,2025-10-10,4,"Solid service, fair price."
2109,7101,2025-10-14,5,Could not be happier. Highly recommend.
2110,7102,2025-10-11,5,Technician fixed it fast and explained everything.
2111,7103,2025-10-13,5,Could not be happier. Highly recommend.
2112,7110,2025-10-16,4,"Solid service, fair price."
2113,7116,2025-10-12,4,Happy with the repair overall.
2114,7117,2025-10-11,4,"Good work, arrived a little late but solved the issue."
2115,7118,2025-10-15,5,Could not be happier. Highly recommend.
2116,7123,2025-10-14,3,Average experience.
2117,7124,2025-10-14,5,Technician fixed it fast and explained everything.
2118,7125,2025-10-16,5,Technician fixed it fast and explained everything.
2119,7136,2025-10-12,4,Happy with the repair overall.
2120,7140,2025-10-13,5,Could not be happier. Highly recommend.
2121,7157,2025-10-20,4,Happy with the repair overall.
2122,7163,2025-10-14,3,Job got done but took longer than expected.
2123,7172,2025-10-16,5,Technician fixed it fast and explained everything.
2124,7173,2025-10-21,5,"Excellent service, on time and professional."
2125,7174,2025-10-16,3,"Okay service, communication could improve."
2126,7177,2025-10-21,5,Technician fixed it fast and explained everything.
2127,7180,2025-10-19,2,Had to call back for a second visit.
2128,7181,2025-10-21,5,"Excellent service, on time and professional."
2129,7189,2025-10-20,3,"Okay service, communication could improve."
2130,7191,2025-10-17,1,Disappointed with the turnaround.
2131,7194,2025-10-17,3,Job got done but took longer than expected.
2132,7197,2025-10-21,4,"Solid service, fair price."
2133,7199,2025-10-17,4,Happy with the repair overall.
2134,7204,2025-10-20,5,Technician fixed it fast and explained everything.
2135,7205,2025-10-22,4,Happy with the repair overall.
2136,7206,2025-10-16,5,Technician fixed it fast and explained everything.
2137,7215,2025-10-20,4,Happy with the repair overall.
2138,7216,2025-10-18,5,Technician fixed it fast and explained everything.
2139,7217,2025-10-17,1,Issue was not fully resolved.
2140,7220,2025-10-20,5,Technician fixed it fast and explained everything.
2141,7221,2025-10-22,3,"Okay service, communication could improve."
2142,7226,2025-10-21,5,"Excellent service, on time and professional."
2143,7228,2025-10-17,4,"Solid service, fair price."
2144,7229,2025-10-18,5,Could not be happier. Highly recommend.
2145,7232,2025-10-18,4,"Good work, arrived a little late but solved the issue."
2146,7236,2025-10-17,4,"Good work, arrived a little late but solved the issue."
2147,7237,2025-10-18,4,"Solid service, fair price."
2148,7238,2025-10-21,2,Pricing was higher than quoted.
2149,7247,2025-10-21,5,Technician fixed it fast and explained everything.
2150,7250,2025-10-20,4,"Good work, arrived a little late but solved the issue."
2151,7253,2025-10-24,5,Could not be happier. Highly recommend.
2152,7256,2025-10-20,5,"Excellent service, on time and professional."
2153,7258,2025-10-22,2,Pricing was higher than quoted.
2154,7259,2025-10-21,5,Technician fixed it fast and explained everything.
2155,7260,2025-10-21,4,"Good work, arrived a little late but solved the issue."
2156,7261,2025-10-22,5,Could not be happier. Highly recommend.
2157,7266,2025-10-24,4,Happy with the repair overall.
2158,7268,2025-10-19,3,Average experience.
2159,7269,2025-10-20,5,"Excellent service, on time and professional."
2160,7274,2025-10-20,4,Happy with the repair overall.
2161,7275,2025-10-22,4,"Solid service, fair price."
2162,7276,2025-10-25,4,"Solid service, fair price."
2163,7277,2025-10-22,4,"Good work, arrived a little late but solved the issue."
2164,7278,2025-10-22,5,Could not be happier. Highly recommend.
2165,7280,2025-10-26,5,Could not be happier. Highly recommend.
2166,7286,2025-10-26,5,Could not be happier. Highly recommend.
2167,7290,2025-10-27,5,Could not be happier. Highly recommend.
2168,7296,2025-10-24,4,"Solid service, fair price."
2169,7297,2025-10-22,5,Technician fixed it fast and explained everything.
2170,7300,2025-10-24,5,Could not be happier. Highly recommend.
2171,7303,2025-10-25,4,"Solid service, fair price."
2172,7306,2025-10-26,4,"Good work, arrived a little late but solved the issue."
2173,7307,2025-10-21,5,"Excellent service, on time and professional."
2174,7308,2025-10-26,5,Could not be happier. Highly recommend.
2175,7309,2025-10-21,2,Pricing was higher than quoted.
2176,7311,2025-10-22,5,Could not be happier. Highly recommend.
2177,7314,2025-10-24,5,Could not be happier. Highly recommend.
2178,7324,2025-10-28,4,"Solid service, fair price."
2179,7326,2025-10-24,5,"Excellent service, on time and professional."
2180,7327,2025-10-24,3,Average experience.
2181,7329,2025-10-22,5,Technician fixed it fast and explained everything.
2182,7334,2025-10-27,5,"Excellent service, on time and professional."
2183,7336,2025-10-22,4,"Good work, arrived a little late but solved the issue."
2184,7337,2025-10-25,5,"Excellent service, on time and professional."
2185,7338,2025-10-23,3,Job got done but took longer than expected.
2186,7339,2025-10-27,3,"Okay service, communication could improve."
2187,7343,2025-10-28,4,Happy with the repair overall.
2188,7345,2025-10-29,1,Would not book again.
2189,7349,2025-10-29,2,Pricing was higher than quoted.
2190,7353,2025-10-24,2,Pricing was higher than quoted.
2191,7354,2025-10-24,3,Job got done but took longer than expected.
2192,7355,2025-10-29,2,Pricing was higher than quoted.
2193,7360,2025-10-24,4,Happy with the repair overall.
2194,7365,2025-10-28,3,Average experience.
2195,7366,2025-10-26,2,Had to call back for a second visit.
2196,7368,2025-10-30,4,"Solid service, fair price."
2197,7374,2025-10-27,4,Happy with the repair overall.
2198,7381,2025-10-24,5,Technician fixed it fast and explained everything.
2199,7382,2025-10-26,5,Could not be happier. Highly recommend.
2200,7388,2025-10-27,5,Could not be happier. Highly recommend.
2201,7389,2025-10-29,4,"Solid service, fair price."
2202,7398,2025-10-28,5,"Excellent service, on time and professional."
2203,7402,2025-10-28,4,"Solid service, fair price."
2204,7412,2025-10-29,5,Could not be happier. Highly recommend.
2205,7415,2025-10-29,4,"Solid service, fair price."
2206,7416,2025-10-27,4,"Good work, arrived a little late but solved the issue."
2207,7418,2025-10-31,5,"Excellent service, on time and professional."
2208,7420,2025-10-31,2,Pricing was higher than quoted.
2209,7421,2025-10-31,2,Had to call back for a second visit.
2210,7424,2025-10-27,2,Pricing was higher than quoted.
2211,7428,2025-10-30,3,"Okay service, communication could improve."
2212,7434,2025-11-01,4,Happy with the repair overall.
2213,7437,2025-11-02,4,"Solid service, fair price."
2214,7438,2025-10-28,4,"Solid service, fair price."
2215,7440,2025-10-27,5,Technician fixed it fast and explained everything.
2216,7446,2025-10-29,5,Could not be happier. Highly recommend.
2217,7447,2025-10-31,5,Could not be happier. Highly recommend.
2218,7452,2025-10-31,5,Technician fixed it fast and explained everything.
2219,7458,2025-11-01,5,"Excellent service, on time and professional."
2220,7462,2025-11-03,4,"Good work, arrived a little late but solved the issue."
2221,7465,2025-10-30,5,"Excellent service, on time and professional."
2222,7467,2025-11-02,4,"Good work, arrived a little late but solved the issue."
2223,7478,2025-11-04,5,Technician fixed it fast and explained everything.
2224,7480,2025-10-29,5,Could not be happier. Highly recommend.
2225,7484,2025-10-29,4,"Good work, arrived a little late but solved the issue."
2226,7487,2025-11-02,3,"Okay service, communication could improve."
2227,7491,2025-11-03,5,Could not be happier. Highly recommend.
2228,7509,2025-11-01,5,"Excellent service, on time and professional."
2229,7510,2025-11-04,5,Technician fixed it fast and explained everything.
2230,7513,2025-11-04,5,"Excellent service, on time and professional."
2231,7514,2025-11-02,5,Technician fixed it fast and explained everything.
2232,7522,2025-10-31,5,Technician fixed it fast and explained everything.
2233,7530,2025-11-06,4,"Good work, arrived a little late but solved the issue."
2234,7535,2025-11-01,4,"Good work, arrived a little late but solved the issue."
2235,7543,2025-11-04,4,"Solid service, fair price."
2236,7544,2025-11-03,5,Could not be happier. Highly recommend.
2237,7547,2025-11-02,5,Could not be happier. Highly recommend.
2238,7554,2025-11-06,3,"Okay service, communication could improve."
2239,7556,2025-11-03,5,Could not be happier. Highly recommend.
2240,7557,2025-11-07,5,Technician fixed it fast and explained everything.
2241,7565,2025-11-03,3,"Okay service, communication could improve."
2242,7566,2025-11-03,3,Job got done but took longer than expected.
2243,7570,2025-11-04,3,"Okay service, communication could improve."
2244,7572,2025-11-05,1,Disappointed with the turnaround.
2245,7574,2025-11-06,5,"Excellent service, on time and professional."
2246,7579,2025-11-04,4,"Solid service, fair price."
2247,7581,2025-11-03,3,Job got done but took longer than expected.
2248,7585,2025-11-08,3,Job got done but took longer than expected.
2249,7589,2025-11-05,4,Happy with the repair overall.
2250,7593,2025-11-08,3,Average experience.
2251,7594,2025-11-04,3,Average experience.
2252,7601,2025-11-08,3,"Okay service, communication could improve."
2253,7602,2025-11-05,2,Had to call back for a second visit.
2254,7605,2025-11-06,4,"Good work, arrived a little late but solved the issue."
2255,7606,2025-11-08,3,Job got done but took longer than expected.
2256,7608,2025-11-09,5,"Excellent service, on time and professional."
2257,7612,2025-11-10,2,Pricing was higher than quoted.
2258,7619,2025-11-08,2,Pricing was higher than quoted.
2259,7620,2025-11-08,4,Happy with the repair overall.
2260,7621,2025-11-11,3,"Okay service, communication could improve."
2261,7624,2025-11-08,5,Technician fixed it fast and explained everything.
2262,7625,2025-11-05,5,Technician fixed it fast and explained everything.
2263,7627,2025-11-07,5,Technician fixed it fast and explained everything.
2264,7632,2025-11-11,5,"Excellent service, on time and professional."
2265,7635,2025-11-09,5,Technician fixed it fast and explained everything.
2266,7637,2025-11-07,5,Could not be happier. Highly recommend.
2267,7638,2025-11-09,4,"Good work, arrived a little late but solved the issue."
2268,7641,2025-11-08,5,Could not be happier. Highly recommend.
2269,7642,2025-11-12,3,Job got done but took longer than expected.
2270,7643,2025-11-12,5,"Excellent service, on time and professional."
2271,7646,2025-11-09,3,Average experience.
2272,7648,2025-11-08,4,"Good work, arrived a little late but solved the issue."
2273,7654,2025-11-06,4,"Good work, arrived a little late but solved the issue."
2274,7655,2025-11-08,5,Technician fixed it fast and explained everything.
2275,7657,2025-11-07,5,Could not be happier. Highly recommend.
2276,7660,2025-11-11,5,Could not be happier. Highly recommend.
2277,7662,2025-11-09,2,Had to call back for a second visit.
2278,7663,2025-11-06,3,Average experience.
2279,7664,2025-11-10,5,Could not be happier. Highly recommend.
2280,7667,2025-11-10,5,Technician fixed it fast and explained everything.
2281,7669,2025-11-12,2,Slow to schedule.
2282,7670,2025-11-10,5,Technician fixed it fast and explained everything.
2283,7672,2025-11-11,5,"Excellent service, on time and professional."
2284,7676,2025-11-11,5,Could not be happier. Highly recommend.
2285,7677,2025-11-10,4,"Good work, arrived a little late but solved the issue."
2286,7678,2025-11-13,5,Technician fixed it fast and explained everything.
2287,7681,2025-11-09,3,"Okay service, communication could improve."
2288,7683,2025-11-11,5,Could not be happier. Highly recommend.
2289,7685,2025-11-11,5,Technician fixed it fast and explained everything.
2290,7686,2025-11-08,5,Technician fixed it fast and explained everything.
2291,7687,2025-11-09,5,"Excellent service, on time and professional."
2292,7688,2025-11-14,5,"Excellent service, on time and professional."
2293,7691,2025-11-09,5,Could not be happier. Highly recommend.
2294,7692,2025-11-14,5,Could not be happier. Highly recommend.
2295,7695,2025-11-08,2,Pricing was higher than quoted.
2296,7697,2025-11-09,4,"Good work, arrived a little late but solved the issue."
2297,7702,2025-11-14,5,"Excellent service, on time and professional."
2298,7703,2025-11-12,3,Job got done but took longer than expected.
2299,7704,2025-11-10,3,"Okay service, communication could improve."
2300,7706,2025-11-13,4,"Good work, arrived a little late but solved the issue."
2301,7710,2025-11-08,5,Technician fixed it fast and explained everything.
2302,7712,2025-11-10,2,Slow to schedule.
2303,7713,2025-11-12,5,"Excellent service, on time and professional."
2304,7715,2025-11-15,5,"Excellent service, on time and professional."
2305,7719,2025-11-10,4,"Solid service, fair price."
2306,7720,2025-11-15,5,Could not be happier. Highly recommend.
2307,7723,2025-11-13,5,Could not be happier. Highly recommend.
2308,7726,2025-11-10,5,"Excellent service, on time and professional."
2309,7733,2025-11-15,2,Pricing was higher than quoted.
2310,7734,2025-11-15,5,Technician fixed it fast and explained everything.
2311,7735,2025-11-14,4,Happy with the repair overall.
2312,7737,2025-11-16,5,Could not be happier. Highly recommend.
2313,7741,2025-11-14,4,"Solid service, fair price."
2314,7744,2025-11-17,4,"Good work, arrived a little late but solved the issue."
2315,7745,2025-11-13,5,Technician fixed it fast and explained everything.
2316,7752,2025-11-12,2,Had to call back for a second visit.
2317,7754,2025-11-17,3,Average experience.
2318,7755,2025-11-16,5,"Excellent service, on time and professional."
2319,7757,2025-11-18,5,Could not be happier. Highly recommend.
2320,7760,2025-11-18,5,"Excellent service, on time and professional."
2321,7761,2025-11-14,5,Could not be happier. Highly recommend.
2322,7764,2025-11-14,4,"Good work, arrived a little late but solved the issue."
2323,7767,2025-11-14,4,"Solid service, fair price."
2324,7769,2025-11-17,5,Could not be happier. Highly recommend.
2325,7772,2025-11-12,4,"Good work, arrived a little late but solved the issue."
2326,7780,2025-11-17,1,Disappointed with the turnaround.
2327,7781,2025-11-15,5,"Excellent service, on time and professional."
2328,7782,2025-11-16,3,Job got done but took longer than expected.
2329,7784,2025-11-14,4,Happy with the repair overall.
2330,7785,2025-11-15,5,"Excellent service, on time and professional."
2331,7787,2025-11-14,5,Technician fixed it fast and explained everything.
2332,7789,2025-11-13,1,Issue was not fully resolved.
2333,7792,2025-11-13,5,Could not be happier. Highly recommend.
2334,7797,2025-11-17,5,Could not be happier. Highly recommend.
2335,7799,2025-11-18,5,Could not be happier. Highly recommend.
2336,7805,2025-11-13,3,"Okay service, communication could improve."
2337,7807,2025-11-18,2,Slow to schedule.
2338,7815,2025-11-18,1,Would not book again.
2339,7821,2025-11-18,5,Technician fixed it fast and explained everything.
2340,7822,2025-11-18,1,Issue was not fully resolved.
2341,7824,2025-11-14,5,Could not be happier. Highly recommend.
2342,7826,2025-11-15,5,"Excellent service, on time and professional."
2343,7831,2025-11-14,2,Slow to schedule.
2344,7834,2025-11-15,5,Could not be happier. Highly recommend.
2345,7839,2025-11-18,1,Would not book again.
2346,7844,2025-11-19,4,"Good work, arrived a little late but solved the issue."
2347,7852,2025-11-19,5,"Excellent service, on time and professional."
2348,7854,2025-11-17,5,"Excellent service, on time and professional."
2349,7857,2025-11-20,2,Slow to schedule.
2350,7862,2025-11-18,3,"Okay service, communication could improve."
2351,7863,2025-11-18,5,Could not be happier. Highly recommend.
2352,7870,2025-11-17,5,Technician fixed it fast and explained everything.
2353,7872,2025-11-22,2,Had to call back for a second visit.
2354,7875,2025-11-21,3,Job got done but took longer than expected.
2355,7877,2025-11-17,5,Could not be happier. Highly recommend.
2356,7878,2025-11-19,3,Job got done but took longer than expected.
2357,7880,2025-11-22,3,"Okay service, communication could improve."
2358,7892,2025-11-19,5,Could not be happier. Highly recommend.
2359,7893,2025-11-24,5,Could not be happier. Highly recommend.
2360,7895,2025-11-24,4,Happy with the repair overall.
2361,7900,2025-11-23,1,Disappointed with the turnaround.
2362,7901,2025-11-22,5,"Excellent service, on time and professional."
2363,7905,2025-11-18,4,"Solid service, fair price."
2364,7908,2025-11-22,5,Technician fixed it fast and explained everything.
2365,7911,2025-11-25,5,Technician fixed it fast and explained everything.
2366,7912,2025-11-22,1,Would not book again.
2367,7913,2025-11-22,5,"Excellent service, on time and professional."
2368,7914,2025-11-25,4,Happy with the repair overall.
2369,7915,2025-11-22,4,"Good work, arrived a little late but solved the issue."
2370,7917,2025-11-23,5,"Excellent service, on time and professional."
2371,7922,2025-11-25,4,"Good work, arrived a little late but solved the issue."
2372,7925,2025-11-20,3,Job got done but took longer than expected.
