call_id,date,customer_id,direction,outcome,duration_seconds
9912,2025-09-03,32,Inbound,Booked,330
9913,2025-09-03,106,Inbound,Booked,241
9914,2025-09-03,279,Inbound,Information,402
9915,2025-09-03,571,Inbound,Booked,418
9916,2025-09-04,270,Inbound,Booked,234
9917,2025-09-04,352,Outbound,Booked,262
9918,2025-09-04,530,Inbound,Information,186
9919,2025-09-04,297,Inbound,Booked,281
9920,2025-09-04,112,Inbound,Booked,214
9921,2025-09-04,564,Inbound,Booked,301
9922,2025-09-04,52,Inbound,Booked,268
9923,2025-09-04,355,Inbound,Missed,253
9924,2025-09-04,235,Inbound,Information,135
9925,2025-09-04,115,Outbound,Booked,167
9926,2025-09-04,139,Outbound,Booked,225
9927,2025-09-04,230,Inbound,Information,203
9928,2025-09-04,54,Inbound,Booked,141
9929,2025-09-04,292,Inbound,Booked,307
9930,2025-09-04,247,Inbound,Information,379
9931,2025-09-04,454,Inbound,Booked,165
9932,2025-09-04,461,Inbound,Information,300
9933,2025-09-04,237,Inbound,Information,252
9934,2025-09-04,124,Outbound,Booked,203
9935,2025-09-04,274,Inbound,Information,127
9936,2025-09-04,28,Inbound,Booked,167
9937,2025-09-04,298,Outbound,Missed,113
9938,2025-09-04,384,Inbound,Information,425
9939,2025-09-04,142,Inbound,Booked,110
9940,2025-09-04,198,Outbound,Booked,242
9941,2025-09-04,125,Outbound,Booked,217
9942,2025-09-04,338,Outbound,Information,217
9943,2025-09-04,105,Inbound,Booked,327
9944,2025-09-04,131,Outbound,Missed,367
9945,2025-09-04,7,Inbound,Booked,271
9946,2025-09-04,114,Inbound,Information,194
9947,2025-09-04,338,Inbound,Booked,196
9948,2025-09-04,545,Inbound,Information,200
9949,2025-09-04,584,Inbound,Information,161
9950,2025-09-04,128,Inbound,Information,296
9951,2025-09-04,557,Inbound,Booked,146
9952,2025-09-04,305,Inbound,Information,310
9953,2025-09-04,513,Inbound,Booked,194
9954,2025-09-04,121,Outbound,Booked,137
9955,2025-09-04,418,Outbound,Booked,323
9956,2025-09-04,400,Inbound,Booked,227
9957,2025-09-04,123,Inbound,Missed,472
9958,2025-09-04,167,Inbound,Booked,203
9959,2025-09-04,455,Inbound,Information,288
9960,2025-09-04,537,Inbound,Booked,272
9961,2025-09-04,360,Inbound,Information,76
9962,2025-09-04,83,Outbound,Booked,231
9963,2025-09-04,207,Outbound,Information,221
9964,2025-09-04,101,Inbound,Booked,129
9965,2025-09-04,500,Outbound,Booked,153
9966,2025-09-04,276,Inbound,Booked,144
9967,2025-09-05,219,Inbound,Information,313
9968,2025-09-05,94,Inbound,Booked,205
9969,2025-09-05,600,Inbound,Booked,110
9970,2025-09-05,104,Inbound,Booked,341
9971,2025-09-05,115,Inbound,Missed,180
9972,2025-09-05,101,Inbound,Booked,327
9973,2025-09-05,128,Outbound,Information,365
9974,2025-09-05,226,Outbound,Booked,189
9975,2025-09-05,201,Inbound,Information,256
9976,2025-09-05,589,Inbound,Booked,441
9977,2025-09-05,367,Inbound,Booked,270
9978,2025-09-05,34,Inbound,Booked,23
9979,2025-09-05,95,Inbound,Information,172
9980,2025-09-05,424,Inbound,Information,234
9981,2025-09-05,313,Inbound,Missed,186
9982,2025-09-05,406,Inbound,Information,325
9983,2025-09-05,508,Inbound,Booked,274
9984,2025-09-05,72,Inbound,Booked,225
9985,2025-09-05,319,Inbound,Booked,47
9986,2025-09-05,508,Inbound,Missed,216
9987,2025-09-05,430,Inbound,Information,129
9988,2025-09-05,84,Inbound,Information,178
9989,2025-09-05,150,Inbound,Booked,157
9990,2025-09-05,76,Inbound,Booked,265
9991,2025-09-05,356,Outbound,Information,231
9992,2025-09-05,38,Inbound,Booked,141
9993,2025-09-05,404,Inbound,Information,147
9994,2025-09-05,100,Inbound,Missed,231
9995,2025-09-05,542,Inbound,Information,322
9996,2025-09-05,577,Outbound,Information,273
9997,2025-09-05,141,Inbound,Information,321
9998,2025-09-05,504,Inbound,Information,219
9999,2025-09-05,316,Inbound,Missed,142
10000,2025-09-05,494,Inbound,Booked,309
10001,2025-09-05,580,Inbound,Booked,416
10002,2025-09-05,181,Outbound,Information,238
10003,2025-09-05,57,Inbound,Booked,306
10004,2025-09-05,335,Inbound,Information,20
10005,2025-09-05,582,Inbound,Missed,203
10006,2025-09-05,369,Outbound,Information,312
10007,2025-09-05,249,Inbound,Missed,201
10008,2025-09-05,199,Inbound,Booked,388
10009,2025-09-05,421,Inbound,Information,225
10010,2025-09-06,129,Inbound,Missed,192
10011,2025-09-06,350,Inbound,Information,182
10012,2025-09-06,390,Inbound,Information,197
10013,2025-09-06,326,Inbound,Information,200
10014,2025-09-06,103,Outbound,Information,272
10015,2025-09-06,150,Inbound,Booked,369
10016,2025-09-06,89,Outbound,Booked,319
10017,2025-09-06,152,Inbound,Missed,106
10018,2025-09-06,346,Inbound,Booked,117
10019,2025-09-06,552,Outbound,Information,167
10020,2025-09-06,446,Inbound,Booked,146
10021,2025-09-06,575,Inbound,Booked,147
10022,2025-09-06,561,Outbound,Booked,291
10023,2025-09-06,172,Inbound,Booked,121
10024,2025-09-06,89,Outbound,Booked,238
10025,2025-09-06,115,Inbound,Missed,295
10026,2025-09-06,103,Inbound,Missed,225
10027,2025-09-06,18,Inbound,Information,136
10028,2025-09-07,322,Inbound,Booked,297
10029,2025-09-07,584,Inbound,Booked,457
10030,2025-09-07,271,Inbound,Booked,64
10031,2025-09-07,205,Inbound,Booked,168
10032,2025-09-07,260,Inbound,Booked,134
10033,2025-09-07,148,Inbound,Missed,72
10034,2025-09-07,418,Inbound,Booked,323
10035,2025-09-07,373,Inbound,Missed,72
10036,2025-09-07,244,Inbound,Information,214
10037,2025-09-07,455,Inbound,Booked,240
10038,2025-09-07,375,Inbound,Booked,227
10039,2025-09-07,271,Inbound,Information,199
10040,2025-09-07,460,Inbound,Information,238
10041,2025-09-07,588,Outbound,Booked,272
10042,2025-09-07,557,Inbound,Booked,200
10043,2025-09-07,542,Inbound,Information,135
10044,2025-09-07,240,Inbound,Information,135
10045,2025-09-07,477,Inbound,Missed,295
10046,2025-09-07,206,Outbound,Missed,221
10047,2025-09-07,284,Inbound,Booked,216
10048,2025-09-07,51,Inbound,Information,385
10049,2025-09-07,341,Inbound,Information,238
10050,2025-09-07,304,Inbound,Missed,222
10051,2025-09-07,143,Inbound,Booked,337
10052,2025-09-07,396,Inbound,Booked,251
10053,2025-09-08,374,Inbound,Information,248
10054,2025-09-08,199,Inbound,Booked,213
10055,2025-09-08,542,Inbound,Booked,287
10056,2025-09-08,160,Outbound,Information,253
10057,2025-09-08,447,Outbound,Booked,20
10058,2025-09-08,2,Inbound,Missed,252
10059,2025-09-08,188,Inbound,Booked,209
10060,2025-09-08,227,Inbound,Booked,178
10061,2025-09-08,14,Inbound,Booked,233
10062,2025-09-08,582,Inbound,Booked,238
10063,2025-09-08,369,Inbound,Information,191
10064,2025-09-08,354,Inbound,Booked,74
10065,2025-09-08,302,Inbound,Booked,245
10066,2025-09-08,541,Inbound,Booked,122
10067,2025-09-08,551,Inbound,Booked,234
10068,2025-09-08,391,Inbound,Information,271
10069,2025-09-08,321,Inbound,Information,167
10070,2025-09-08,577,Inbound,Booked,123
10071,2025-09-08,291,Inbound,Information,300
10072,2025-09-08,344,Inbound,Booked,223
10073,2025-09-08,440,Inbound,Booked,135
10074,2025-09-08,440,Inbound,Booked,109
10075,2025-09-08,127,Inbound,Booked,318
10076,2025-09-08,560,Inbound,Booked,37
10077,2025-09-08,47,Inbound,Booked,243
10078,2025-09-08,406,Inbound,Booked,281
10079,2025-09-08,451,Inbound,Booked,298
10080,2025-09-08,517,Inbound,Booked,172
10081,2025-09-08,188,Inbound,Missed,96
10082,2025-09-08,357,Inbound,Information,111
10083,2025-09-08,145,Outbound,Booked,327
10084,2025-09-08,299,Inbound,Information,173
10085,2025-09-08,506,Outbound,Booked,292
10086,2025-09-08,112,Inbound,Booked,158
10087,2025-09-08,517,Inbound,Booked,394
10088,2025-09-08,231,Inbound,Information,249
10089,2025-09-08,70,Inbound,Information,202
10090,2025-09-08,61,Outbound,Booked,368
10091,2025-09-08,386,Outbound,Information,244
10092,2025-09-08,586,Inbound,Missed,158
10093,2025-09-08,534,Outbound,Information,328
10094,2025-09-08,56,Inbound,Booked,232
10095,2025-09-09,543,Outbound,Booked,292
10096,2025-09-09,391,Inbound,Booked,115
10097,2025-09-09,191,Inbound,Booked,303
10098,2025-09-09,30,Inbound,Missed,158
10099,2025-09-09,458,Outbound,Missed,231
10100,2025-09-09,101,Outbound,Missed,121
10101,2025-09-09,115,Outbound,Booked,156
10102,2025-09-09,53,Inbound,Missed,123
10103,2025-09-09,443,Inbound,Information,224
10104,2025-09-09,85,Inbound,Booked,247
10105,2025-09-09,431,Inbound,Information,213
10106,2025-09-09,183,Outbound,Booked,261
10107,2025-09-09,134,Outbound,Missed,233
10108,2025-09-09,569,Outbound,Booked,58
10109,2025-09-09,368,Inbound,Information,247
10110,2025-09-09,300,Inbound,Missed,302
10111,2025-09-09,59,Inbound,Booked,249
10112,2025-09-09,542,Inbound,Missed,234
10113,2025-09-09,402,Inbound,Information,305
10114,2025-09-09,187,Inbound,Information,395
10115,2025-09-09,369,Outbound,Booked,274
10116,2025-09-09,317,Inbound,Booked,269
10117,2025-09-09,533,Outbound,Booked,196
10118,2025-09-09,332,Inbound,Booked,137
10119,2025-09-09,517,Inbound,Information,405
10120,2025-09-09,104,Inbound,Booked,316
10121,2025-09-09,499,Inbound,Information,244
10122,2025-09-09,178,Inbound,Booked,323
10123,2025-09-09,295,Inbound,Missed,148
10124,2025-09-09,209,Inbound,Information,228
10125,2025-09-09,486,Inbound,Information,208
10126,2025-09-09,373,Inbound,Booked,243
10127,2025-09-09,9,Outbound,Information,231
10128,2025-09-09,574,Inbound,Missed,166
10129,2025-09-09,96,Inbound,Information,98
10130,2025-09-09,540,Inbound,Information,235
10131,2025-09-09,22,Inbound,Booked,307
10132,2025-09-09,420,Inbound,Booked,137
10133,2025-09-09,570,Inbound,Booked,159
10134,2025-09-09,175,Outbound,Booked,220
10135,2025-09-09,530,Inbound,Information,239
10136,2025-09-09,130,Inbound,Booked,199
10137,2025-09-09,182,Inbound,Booked,129
10138,2025-09-09,265,Inbound,Booked,196
10139,2025-09-09,175,Inbound,Booked,476
10140,2025-09-09,49,Inbound,Information,205
10141,2025-09-09,499,Inbound,Information,218
10142,2025-09-09,267,Inbound,Information,123
10143,2025-09-10,386,Outbound,Booked,260
10144,2025-09-10,445,Inbound,Booked,329
10145,2025-09-10,16,Outbound,Booked,65
10146,2025-09-10,539,Inbound,Information,195
10147,2025-09-10,211,Inbound,Information,177
10148,2025-09-10,193,Inbound,Booked,250
10149,2025-09-10,457,Inbound,Booked,147
10150,2025-09-10,118,Inbound,Booked,173
10151,2025-09-10,268,Inbound,Booked,68
10152,2025-09-10,252,Inbound,Information,227
10153,2025-09-10,497,Inbound,Booked,155
10154,2025-09-10,112,Inbound,Information,177
10155,2025-09-10,127,Inbound,Booked,103
10156,2025-09-10,433,Inbound,Missed,93
10157,2025-09-10,206,Inbound,Booked,156
10158,2025-09-10,332,Inbound,Booked,353
10159,2025-09-10,283,Inbound,Information,467
10160,2025-09-10,340,Inbound,Booked,277
10161,2025-09-10,313,Outbound,Booked,302
10162,2025-09-10,594,Inbound,Missed,164
10163,2025-09-10,557,Inbound,Booked,212
10164,2025-09-10,569,Inbound,Information,113
10165,2025-09-10,100,Inbound,Booked,230
10166,2025-09-10,68,Inbound,Information,121
10167,2025-09-10,591,Outbound,Booked,86
10168,2025-09-10,249,Inbound,Information,148
10169,2025-09-10,551,Inbound,Information,91
10170,2025-09-10,469,Inbound,Information,239
10171,2025-09-10,125,Inbound,Information,164
10172,2025-09-10,462,Inbound,Missed,194
10173,2025-09-10,551,Inbound,Information,246
10174,2025-09-10,9,Inbound,Booked,175
10175,2025-09-10,141,Inbound,Booked,220
10176,2025-09-10,197,Outbound,Missed,245
10177,2025-09-10,503,Inbound,Booked,266
10178,2025-09-10,309,Inbound,Booked,154
10179,2025-09-10,201,Outbound,Booked,133
10180,2025-09-10,533,Inbound,Missed,179
10181,2025-09-11,204,Inbound,Booked,209
10182,2025-09-11,485,Inbound,Booked,71
10183,2025-09-11,26,Inbound,Booked,551
10184,2025-09-11,90,Inbound,Booked,274
10185,2025-09-11,511,Inbound,Booked,141
10186,2025-09-11,416,Inbound,Booked,138
10187,2025-09-11,47,Inbound,Missed,95
10188,2025-09-11,404,Inbound,Information,52
10189,2025-09-11,38,Inbound,Information,207
10190,2025-09-11,217,Inbound,Information,266
10191,2025-09-11,171,Inbound,Booked,274
10192,2025-09-11,221,Inbound,Information,233
10193,2025-09-11,550,Outbound,Booked,187
10194,2025-09-11,287,Inbound,Booked,205
10195,2025-09-11,147,Inbound,Missed,133
10196,2025-09-11,330,Inbound,Booked,233
10197,2025-09-11,404,Inbound,Booked,217
10198,2025-09-11,249,Inbound,Booked,226
10199,2025-09-11,514,Inbound,Booked,229
10200,2025-09-11,380,Inbound,Information,191
10201,2025-09-11,99,Inbound,Information,340
10202,2025-09-11,220,Inbound,Booked,152
10203,2025-09-11,356,Inbound,Booked,306
10204,2025-09-11,385,Inbound,Missed,235
10205,2025-09-11,172,Inbound,Information,272
10206,2025-09-11,459,Inbound,Booked,407
10207,2025-09-11,34,Inbound,Booked,172
10208,2025-09-12,538,Outbound,Booked,212
10209,2025-09-12,256,Inbound,Information,113
10210,2025-09-12,389,Inbound,Information,362
10211,2025-09-12,361,Inbound,Missed,188
10212,2025-09-12,140,Inbound,Booked,241
10213,2025-09-12,216,Outbound,Booked,319
10214,2025-09-12,454,Outbound,Missed,261
10215,2025-09-12,301,Inbound,Booked,201
10216,2025-09-12,505,Inbound,Information,225
10217,2025-09-12,195,Inbound,Booked,129
10218,2025-09-12,352,Inbound,Booked,225
10219,2025-09-12,206,Outbound,Booked,204
10220,2025-09-12,175,Inbound,Information,140
10221,2025-09-12,199,Inbound,Information,255
10222,2025-09-12,236,Inbound,Booked,311
10223,2025-09-12,210,Inbound,Information,306
10224,2025-09-12,570,Inbound,Booked,292
10225,2025-09-12,435,Inbound,Booked,311
10226,2025-09-12,87,Inbound,Missed,89
10227,2025-09-12,473,Outbound,Booked,117
10228,2025-09-12,505,Inbound,Booked,316
10229,2025-09-12,175,Inbound,Booked,167
10230,2025-09-12,333,Inbound,Booked,38
10231,2025-09-12,470,Inbound,Booked,167
10232,2025-09-12,388,Inbound,Missed,278
10233,2025-09-12,333,Inbound,Booked,214
10234,2025-09-12,305,Outbound,Booked,279
10235,2025-09-12,3,Inbound,Booked,176
10236,2025-09-12,583,Outbound,Booked,234
10237,2025-09-12,83,Inbound,Booked,125
10238,2025-09-12,568,Inbound,Booked,170
10239,2025-09-12,552,Inbound,Missed,231
10240,2025-09-12,546,Inbound,Missed,239
10241,2025-09-12,505,Inbound,Booked,224
10242,2025-09-12,261,Outbound,Information,163
10243,2025-09-12,212,Inbound,Information,332
10244,2025-09-12,428,Inbound,Booked,241
10245,2025-09-12,475,Inbound,Information,369
10246,2025-09-12,146,Inbound,Information,261
10247,2025-09-12,556,Inbound,Booked,167
10248,2025-09-12,229,Inbound,Booked,349
10249,2025-09-12,442,Inbound,Booked,296
10250,2025-09-13,453,Inbound,Information,110
10251,2025-09-13,492,Inbound,Booked,303
10252,2025-09-13,119,Outbound,Booked,239
10253,2025-09-13,244,Inbound,Missed,172
10254,2025-09-13,230,Inbound,Information,20
10255,2025-09-13,270,Inbound,Booked,111
10256,2025-09-13,500,Inbound,Information,370
10257,2025-09-13,467,Outbound,Information,94
10258,2025-09-13,176,Inbound,Booked,349
10259,2025-09-13,414,Inbound,Booked,92
10260,2025-09-13,87,Inbound,Booked,63
10261,2025-09-13,42,Inbound,Missed,261
10262,2025-09-13,201,Outbound,Information,171
10263,2025-09-13,287,Outbound,Booked,246
10264,2025-09-13,155,Inbound,Booked,20
10265,2025-09-13,135,Inbound,Booked,289
10266,2025-09-13,256,Inbound,Missed,257
10267,2025-09-13,10,Inbound,Information,229
10268,2025-09-13,113,Inbound,Booked,295
10269,2025-09-13,269,Inbound,Information,136
10270,2025-09-13,503,Inbound,Booked,238
10271,2025-09-13,546,Inbound,Information,310
10272,2025-09-13,344,Inbound,Missed,229
10273,2025-09-14,238,Outbound,Missed,183
10274,2025-09-14,298,Inbound,Booked,121
10275,2025-09-14,229,Inbound,Information,229
10276,2025-09-14,175,Outbound,Information,289
10277,2025-09-14,192,Inbound,Booked,201
10278,2025-09-14,224,Inbound,Booked,239
10279,2025-09-14,324,Inbound,Booked,100
10280,2025-09-14,399,Inbound,Information,262
10281,2025-09-14,273,Outbound,Information,266
10282,2025-09-14,88,Inbound,Missed,266
10283,2025-09-14,297,Inbound,Booked,277
10284,2025-09-14,509,Inbound,Booked,404
10285,2025-09-14,455,Inbound,Missed,224
10286,2025-09-14,15,Inbound,Booked,301
10287,2025-09-14,582,Inbound,Booked,179
10288,2025-09-14,260,Outbound,Booked,207
10289,2025-09-14,153,Inbound,Information,223
10290,2025-09-14,365,Outbound,Booked,238
10291,2025-09-14,174,Outbound,Booked,295
10292,2025-09-14,20,Inbound,Information,48
10293,2025-09-14,220,Inbound,Booked,205
10294,2025-09-14,166,Inbound,Booked,180
10295,2025-09-14,83,Inbound,Information,226
10296,2025-09-14,304,Inbound,Information,269
10297,2025-09-14,542,Inbound,Information,406
10298,2025-09-14,375,Outbound,Booked,248
10299,2025-09-14,284,Inbound,Booked,274
10300,2025-09-14,353,Inbound,Booked,239
10301,2025-09-14,267,Inbound,Information,145
10302,2025-09-14,8,Outbound,Booked,155
10303,2025-09-14,104,Inbound,Information,104
10304,2025-09-15,40,Inbound,Booked,497
10305,2025-09-15,129,Inbound,Booked,254
10306,2025-09-15,197,Inbound,Booked,324
10307,2025-09-15,5,Inbound,Booked,308
10308,2025-09-15,139,Inbound,Information,340
10309,2025-09-15,207,Inbound,Missed,102
10310,2025-09-15,27,Inbound,Booked,118
10311,2025-09-15,580,Outbound,Booked,157
10312,2025-09-15,408,Inbound,Information,175
10313,2025-09-15,399,Outbound,Booked,229
10314,2025-09-15,468,Inbound,Booked,269
10315,2025-09-15,373,Inbound,Booked,249
10316,2025-09-15,497,Inbound,Booked,278
10317,2025-09-15,454,Inbound,Booked,23
10318,2025-09-15,573,Inbound,Booked,177
10319,2025-09-15,199,Inbound,Information,252
10320,2025-09-15,388,Outbound,Booked,162
10321,2025-09-15,61,Inbound,Booked,143
10322,2025-09-15,161,Inbound,Missed,60
10323,2025-09-15,371,Outbound,Booked,178
10324,2025-09-15,255,Inbound,Missed,166
10325,2025-09-15,406,Outbound,Booked,20
10326,2025-09-15,356,Outbound,Booked,281
10327,2025-09-15,459,Inbound,Booked,233
10328,2025-09-15,193,Inbound,Information,170
10329,2025-09-15,508,Outbound,Booked,410
10330,2025-09-15,510,Inbound,Information,338
10331,2025-09-15,217,Inbound,Missed,188
10332,2025-09-15,356,Inbound,Missed,160
10333,2025-09-15,285,Inbound,Information,78
10334,2025-09-15,35,Inbound,Booked,240
10335,2025-09-15,444,Inbound,Information,182
10336,2025-09-15,166,Inbound,Booked,196
10337,2025-09-15,534,Inbound,Information,349
10338,2025-09-16,380,Outbound,Booked,282
10339,2025-09-16,37,Inbound,Booked,399
10340,2025-09-16,64,Inbound,Booked,365
10341,2025-09-16,509,Inbound,Missed,283
10342,2025-09-16,29,Outbound,Information,235
10343,2025-09-16,290,Inbound,Missed,295
10344,2025-09-16,446,Inbound,Missed,279
10345,2025-09-16,207,Inbound,Information,452
10346,2025-09-16,146,Inbound,Booked,108
10347,2025-09-16,75,Inbound,Booked,127
10348,2025-09-16,509,Inbound,Booked,172
10349,2025-09-16,73,Inbound,Booked,233
10350,2025-09-16,170,Inbound,Booked,291
10351,2025-09-16,495,Inbound,Booked,186
10352,2025-09-16,371,Inbound,Booked,239
10353,2025-09-16,500,Inbound,Missed,174
10354,2025-09-16,252,Inbound,Missed,329
10355,2025-09-16,422,Outbound,Booked,289
10356,2025-09-16,22,Outbound,Information,199
10357,2025-09-16,571,Inbound,Booked,192
10358,2025-09-16,316,Inbound,Information,214
10359,2025-09-16,429,Inbound,Missed,354
10360,2025-09-16,578,Inbound,Booked,114
10361,2025-09-16,292,Outbound,Information,145
10362,2025-09-16,179,Inbound,Information,457
10363,2025-09-16,396,Inbound,Booked,152
10364,2025-09-16,344,Inbound,Booked,211
10365,2025-09-16,352,Outbound,Missed,324
10366,2025-09-16,322,Inbound,Booked,153
10367,2025-09-16,75,Inbound,Booked,447
10368,2025-09-16,463,Inbound,Booked,155
10369,2025-09-16,257,Outbound,Booked,134
10370,2025-09-16,244,Inbound,Booked,204
10371,2025-09-16,56,Inbound,Information,172
10372,2025-09-16,238,Outbound,Booked,184
10373,2025-09-17,570,Inbound,Booked,321
10374,2025-09-17,156,Inbound,Information,251
10375,2025-09-17,372,Inbound,Booked,292
10376,2025-09-17,72,Inbound,Booked,60
10377,2025-09-17,254,Inbound,Booked,276
10378,2025-09-17,243,Inbound,Booked,85
10379,2025-09-17,512,Inbound,Booked,192
10380,2025-09-17,154,Inbound,Missed,162
10381,2025-09-17,205,Inbound,Booked,118
10382,2025-09-17,295,Inbound,Booked,20
10383,2025-09-17,450,Inbound,Missed,20
10384,2025-09-17,491,Inbound,Booked,236
10385,2025-09-17,263,Inbound,Information,237
10386,2025-09-17,150,Inbound,Booked,167
10387,2025-09-17,56,Outbound,Booked,247
10388,2025-09-17,138,Inbound,Booked,170
10389,2025-09-17,476,Inbound,Booked,121
10390,2025-09-17,289,Inbound,Booked,290
10391,2025-09-17,553,Inbound,Booked,174
10392,2025-09-17,188,Outbound,Booked,199
10393,2025-09-17,496,Outbound,Information,271
10394,2025-09-17,155,Inbound,Booked,301
10395,2025-09-17,57,Outbound,Booked,202
10396,2025-09-17,572,Outbound,Booked,261
10397,2025-09-17,599,Inbound,Booked,337
10398,2025-09-17,535,Inbound,Booked,219
10399,2025-09-17,236,Inbound,Information,236
10400,2025-09-17,434,Outbound,Missed,360
10401,2025-09-17,331,Inbound,Missed,128
10402,2025-09-17,3,Inbound,Booked,230
10403,2025-09-17,137,Inbound,Information,326
10404,2025-09-17,100,Inbound,Booked,166
10405,2025-09-17,251,Inbound,Booked,256
10406,2025-09-17,492,Inbound,Booked,209
10407,2025-09-17,333,Inbound,Information,297
10408,2025-09-17,293,Inbound,Booked,304
10409,2025-09-17,236,Inbound,Booked,360
10410,2025-09-17,484,Inbound,Information,94
10411,2025-09-17,560,Outbound,Booked,341
10412,2025-09-17,156,Inbound,Booked,237
10413,2025-09-17,599,Inbound,Information,74
10414,2025-09-17,61,Inbound,Booked,171
10415,2025-09-17,502,Outbound,Booked,241
10416,2025-09-18,481,Inbound,Booked,303
10417,2025-09-18,83,Inbound,Information,307
10418,2025-09-18,403,Inbound,Missed,330
10419,2025-09-18,174,Inbound,Booked,224
10420,2025-09-18,182,Inbound,Missed,330
10421,2025-09-18,323,Inbound,Information,189
10422,2025-09-18,33,Inbound,Booked,302
10423,2025-09-18,370,Inbound,Information,205
10424,2025-09-18,164,Inbound,Booked,251
10425,2025-09-18,325,Inbound,Booked,256
10426,2025-09-18,282,Outbound,Information,241
10427,2025-09-18,323,Inbound,Booked,236
10428,2025-09-18,202,Outbound,Information,207
10429,2025-09-18,257,Inbound,Information,327
10430,2025-09-18,235,Inbound,Information,215
10431,2025-09-18,476,Inbound,Booked,246
10432,2025-09-18,208,Inbound,Booked,247
10433,2025-09-18,292,Inbound,Booked,289
10434,2025-09-18,538,Inbound,Information,227
10435,2025-09-18,350,Inbound,Missed,85
10436,2025-09-18,167,Inbound,Booked,183
10437,2025-09-18,119,Inbound,Missed,125
10438,2025-09-18,569,Inbound,Information,184
10439,2025-09-18,531,Inbound,Information,109
10440,2025-09-18,265,Inbound,Missed,231
10441,2025-09-18,412,Inbound,Information,160
10442,2025-09-18,260,Inbound,Booked,182
10443,2025-09-18,412,Outbound,Booked,278
10444,2025-09-18,459,Inbound,Booked,95
10445,2025-09-18,344,Inbound,Booked,143
10446,2025-09-18,248,Inbound,Booked,253
10447,2025-09-18,148,Inbound,Booked,159
10448,2025-09-18,542,Inbound,Booked,264
10449,2025-09-18,8,Inbound,Information,252
10450,2025-09-18,288,Inbound,Booked,267
10451,2025-09-18,576,Inbound,Booked,222
10452,2025-09-18,8,Inbound,Booked,81
10453,2025-09-18,425,Inbound,Missed,201
10454,2025-09-18,539,Inbound,Missed,216
10455,2025-09-18,129,Outbound,Booked,181
10456,2025-09-18,346,Inbound,Booked,130
10457,2025-09-18,407,Inbound,Booked,205
10458,2025-09-18,269,Inbound,Booked,320
10459,2025-09-19,231,Inbound,Booked,210
10460,2025-09-19,521,Inbound,Missed,400
10461,2025-09-19,111,Inbound,Missed,232
10462,2025-09-19,497,Inbound,Booked,248
10463,2025-09-19,301,Inbound,Booked,270
10464,2025-09-19,428,Inbound,Booked,145
10465,2025-09-19,76,Inbound,Information,237
10466,2025-09-19,420,Inbound,Information,151
10467,2025-09-19,539,Inbound,Information,349
10468,2025-09-19,201,Inbound,Information,270
10469,2025-09-19,196,Outbound,Booked,255
10470,2025-09-19,304,Outbound,Booked,81
10471,2025-09-19,153,Inbound,Missed,160
10472,2025-09-19,255,Outbound,Booked,313
10473,2025-09-19,36,Inbound,Booked,258
10474,2025-09-19,139,Outbound,Booked,306
10475,2025-09-19,480,Inbound,Booked,236
10476,2025-09-19,343,Outbound,Missed,81
10477,2025-09-19,510,Outbound,Booked,220
10478,2025-09-19,238,Inbound,Booked,49
10479,2025-09-19,24,Inbound,Information,108
10480,2025-09-19,103,Outbound,Booked,119
10481,2025-09-19,13,Inbound,Booked,299
10482,2025-09-19,570,Outbound,Information,50
10483,2025-09-19,500,Inbound,Missed,225
10484,2025-09-19,164,Outbound,Booked,190
10485,2025-09-19,95,Inbound,Booked,352
10486,2025-09-19,373,Inbound,Booked,146
10487,2025-09-19,591,Inbound,Booked,191
10488,2025-09-19,110,Inbound,Missed,179
10489,2025-09-19,180,Inbound,Missed,103
10490,2025-09-19,179,Inbound,Booked,96
10491,2025-09-19,397,Inbound,Booked,353
10492,2025-09-19,346,Inbound,Information,321
10493,2025-09-19,368,Outbound,Information,237
10494,2025-09-19,17,Inbound,Information,370
10495,2025-09-19,514,Outbound,Missed,20
10496,2025-09-19,517,Outbound,Missed,139
10497,2025-09-19,299,Outbound,Information,125
10498,2025-09-19,46,Outbound,Information,239
10499,2025-09-19,483,Outbound,Information,278
10500,2025-09-19,163,Inbound,Booked,276
10501,2025-09-19,384,Inbound,Booked,119
10502,2025-09-19,511,Inbound,Missed,326
10503,2025-09-19,176,Inbound,Information,146
10504,2025-09-20,48,Inbound,Missed,340
10505,2025-09-20,185,Inbound,Information,88
10506,2025-09-20,595,Inbound,Booked,157
10507,2025-09-20,386,Inbound,Booked,263
10508,2025-09-20,58,Inbound,Information,269
10509,2025-09-20,438,Inbound,Booked,40
10510,2025-09-20,102,Inbound,Information,25
10511,2025-09-20,599,Inbound,Booked,80
10512,2025-09-20,377,Inbound,Information,137
10513,2025-09-20,185,Outbound,Booked,245
10514,2025-09-20,525,Inbound,Information,251
10515,2025-09-20,427,Inbound,Missed,241
10516,2025-09-20,357,Inbound,Booked,267
10517,2025-09-20,239,Inbound,Booked,339
10518,2025-09-20,137,Inbound,Information,304
10519,2025-09-20,120,Inbound,Booked,128
10520,2025-09-20,385,Inbound,Booked,300
10521,2025-09-20,522,Inbound,Missed,111
10522,2025-09-20,251,Inbound,Booked,154
10523,2025-09-20,341,Inbound,Booked,368
10524,2025-09-20,495,Inbound,Missed,215
10525,2025-09-20,257,Inbound,Missed,301
10526,2025-09-20,152,Inbound,Information,212
